Date,Open,High,Low,Close,Volume
2008-07-24,62.563,62.861,62.52,62.801,159049
2008-07-25,62.668,62.727,62.369,62.413,152872
2008-07-28,62.801,62.887,62.626,62.819,134107
2008-07-29,62.782,62.782,62.577,62.727,108232
2008-07-30,62.642,62.81,62.445,62.742,92876
2008-07-31,62.969,62.976,62.852,62.954,144456
2008-08-01,63.078,63.078,62.651,62.81,472111
2008-08-04,62.659,62.835,62.587,62.701,229279
2008-08-05,62.604,62.651,62.413,62.445,189803
2008-08-06,62.317,62.404,62.154,62.361,280222
2008-08-07,62.413,62.773,62.352,62.749,294294
2008-08-08,62.618,62.749,62.527,62.736,277520
2008-08-11,62.749,62.749,62.308,62.47,241720
2008-08-12,62.535,62.773,62.535,62.749,235742
2008-08-13,62.701,62.782,62.503,62.587,162248
2008-08-14,62.727,62.765,62.587,62.742,182117
2008-08-15,62.92,62.976,62.81,62.938,113437
2008-08-18,62.946,63.102,62.896,63.102,93161
2008-08-19,63.027,63.027,62.861,62.984,131591
2008-08-20,62.912,63.184,62.912,63.126,145128
2008-08-21,63.027,63.167,62.904,63.111,126574
2008-08-22,62.96,62.976,62.765,62.976,175447
2008-08-25,62.976,63.159,62.976,63.151,111659
2008-08-26,63.159,63.284,63.027,63.233,703416
2008-08-27,63.036,63.275,62.992,63.249,470776
2008-08-28,63.224,63.495,63.134,63.309,410094
2008-08-29,63.651,63.651,63.134,63.224,133192
2008-09-02,63.258,63.258,62.773,63.193,179011
2008-09-03,63.202,63.328,63.111,63.275,206103
2008-09-04,63.385,63.542,63.275,63.309,221541
2008-09-05,63.518,63.625,63.309,63.361,209113
2008-09-08,63.668,63.809,63.291,63.809,178837
2008-09-09,63.784,64.008,63.716,63.924,270327
2008-09-10,63.684,63.946,63.651,63.924,162066
2008-09-11,64.034,64.069,63.793,63.887,220351
2008-09-12,63.917,63.999,63.524,63.675,160523
2008-09-15,64.673,64.673,63.741,64.157,142370
2008-09-16,64.501,64.649,63.534,63.534,200017
2008-09-17,63.495,63.87,63.395,63.615,353635
2008-09-18,63.615,63.775,62.618,62.718,431455
2008-09-19,64.248,64.248,62.587,63.486,267663
2008-09-22,62.765,63.353,62.57,63.318,206334
2008-09-23,63.126,63.642,63.019,63.518,234286
2008-09-24,63.66,63.893,63.053,63.509,4094443
2008-09-25,63.809,64.192,63.069,63.716,240306
2008-09-26,63.477,63.495,63.069,63.078,383746
2008-09-29,63.802,63.802,62.749,63.385,554453
2008-09-30,63.809,63.809,62.47,62.668,288923
2008-10-01,62.369,63.044,61.913,62.112,413696
2008-10-02,62.701,63.595,62.201,63.318,361288
2008-10-03,63.134,63.134,62.326,62.969,251794
2008-10-06,62.984,63.184,62.154,62.47,392643
2008-10-07,62.563,62.976,62.154,62.651,302683
2008-10-08,62.693,62.92,61.672,61.717,386553
2008-10-09,61.672,62.154,59.443,59.793,439595
2008-10-10,58.215,59.317,55.52,57.974,778472
2008-10-13,59.256,60.573,58.009,60.391,400430
2008-10-14,61.462,61.708,60.182,61.164,442798
2008-10-15,60.547,60.845,59.819,60.785,275910
2008-10-16,60.837,60.86,60.072,60.777,243658
2008-10-17,60.615,61.173,60.088,61.113,366064
2008-10-20,60.697,61.479,60.664,61.079,264086
2008-10-21,61.809,62.191,61.236,62.13,699930
2008-10-22,61.97,62.512,61.784,62.413,500774
2008-10-23,62.487,62.487,61.708,62.12,207156
2008-10-24,62.249,62.249,60.655,61.403,340840
2008-10-27,61.351,61.604,60.697,61.071,291582
2008-10-28,61.276,61.276,60.497,60.605,223229
2008-10-29,60.845,61.656,60.638,61.036,879687
2008-10-30,61.104,61.104,60.269,60.638,217521
2008-10-31,60.647,61.052,60.207,60.597,339051
2008-11-03,60.63,60.837,60.497,60.829,370898
2008-11-04,60.742,61.444,60.497,61.436,1514392
2008-11-05,61.52,62.096,61.403,61.904,399041
2008-11-06,61.656,62.012,61.454,61.954,286386
2008-11-07,61.819,61.937,61.563,61.819,267793
2008-11-10,61.777,62.061,61.428,61.819,159518
2008-11-11,61.403,62.154,61.319,61.98,200872
2008-11-12,62.112,62.112,61.251,61.777,192928
2008-11-13,61.411,62.087,61.369,61.777,267356
2008-11-14,61.885,62.069,61.577,61.996,357297
2008-11-17,61.777,61.97,61.595,61.834,188512
2008-11-18,61.692,61.989,61.692,61.877,246599
2008-11-19,61.629,62.145,61.629,62.096,185996
2008-11-20,61.802,62.463,61.802,62.044,270547
2008-11-21,61.595,62.191,61.462,61.735,323060
2008-11-24,61.319,62.069,61.121,61.47,492723
2008-11-25,61.612,62.749,61.57,62.535,408661
2008-11-26,62.236,62.928,62.227,62.92,254066
2008-11-28,62.595,62.727,62.227,62.727,116694
2008-12-01,62.749,63.193,62.57,62.844,283738
2008-12-02,62.835,63.318,62.595,63.224,311785
2008-12-03,62.976,63.309,62.659,62.928,268046
2008-12-04,62.976,63.309,62.708,63.202,313880
2008-12-05,62.861,63.217,62.577,62.742,452459
2008-12-08,62.782,63.001,62.404,62.47,216884
2008-12-09,62.563,63.266,62.563,62.791,417206
2008-12-10,62.946,62.946,62.611,62.693,359495
2008-12-11,62.976,63.421,62.701,63.361,352375
2008-12-12,63.134,63.577,62.773,63.027,652130
2008-12-15,63.193,63.69,63.193,63.69,384132
2008-12-16,63.595,64.223,63.224,64.223,365424
2008-12-17,64.598,64.64,64.115,64.24,283203
2008-12-18,64.431,64.775,64.406,64.692,241568
2008-12-19,64.457,64.64,64.282,64.282,310476
2008-12-22,64.543,64.86,64.431,64.833,313804
2008-12-23,64.326,65.122,64.326,65.074,407144
2008-12-24,64.423,65.009,64.367,64.775,224859
2008-12-26,64.518,64.974,64.44,64.826,166600
2008-12-29,64.606,65.365,64.518,65.232,334018
2008-12-30,64.842,65.382,64.775,65.358,351294
2008-12-31,65.009,65.645,65.009,65.443,458612
